brand,model,instance,position_num,motive_num,position_name,motive_name,filename,shot
Nikon,D70s,0,22,1,Altcoschuetz,Half-timbered house II,Nikon_D70s_0_22093.JPG,22093
Nikon,D70s,0,22,1,Altcoschuetz,Half-timbered house II,Nikon_D70s_0_22095.JPG,22095
Nikon,D70s,0,23,1,Home V,Wall unit,Nikon_D70s_0_22097.JPG,22097
Nikon,D70s,0,23,1,Home V,Wall unit,Nikon_D70s_0_22099.JPG,22099
Nikon,D70s,0,23,1,Home V,Wall unit,Nikon_D70s_0_22101.JPG,22101
Nikon,D70s,0,23,2,Home V,View over Dresden,Nikon_D70s_0_22103.JPG,22103
Nikon,D70s,0,23,2,Home V,View over Dresden,Nikon_D70s_0_22105.JPG,22105
Nikon,D70s,0,23,2,Home V,View over Dresden,Nikon_D70s_0_22107.JPG,22107
Nikon,D70s,0,23,2,Home V,View over Dresden,Nikon_D70s_0_22109.JPG,22109
Nikon,D70s,0,24,2,Home VI,Self-illuminating globe,Nikon_D70s_0_22111.JPG,22111
Nikon,D70s,0,24,2,Home VI,Self-illuminating globe,Nikon_D70s_0_22113.JPG,22113
Nikon,D70s,0,24,2,Home VI,Self-illuminating globe,Nikon_D70s_0_22115.JPG,22115
Nikon,D70s,0,24,2,Home VI,Self-illuminating globe,Nikon_D70s_0_22117.JPG,22117
Nikon,D70s,0,24,2,Home VI,Self-illuminating globe,Nikon_D70s_0_22119.JPG,22119
Nikon,D70s,0,24,2,Home VI,Self-illuminating globe,Nikon_D70s_0_22121.JPG,22121
Nikon,D70s,0,24,2,Home VI,Self-illuminating globe,Nikon_D70s_0_22123.JPG,22123
Nikon,D70s,0,24,2,Home VI,Self-illuminating globe,Nikon_D70s_0_22125.JPG,22125
Nikon,D70s,0,24,2,Home VI,Self-illuminating globe,Nikon_D70s_0_22127.JPG,22127
Nikon,D70s,0,24,2,Home VI,Self-illuminating globe,Nikon_D70s_0_22129.JPG,22129
Nikon,D70s,0,24,1,Home VI,Ski lodge,Nikon_D70s_0_22131.JPG,22131
Nikon,D70s,0,24,1,Home VI,Ski lodge,Nikon_D70s_0_22133.JPG,22133
Nikon,D70s,0,24,1,Home VI,Ski lodge,Nikon_D70s_0_22135.JPG,22135
Nikon,D70s,0,24,1,Home VI,Ski lodge,Nikon_D70s_0_22137.JPG,22137
Nikon,D70s,0,24,1,Home VI,Ski lodge,Nikon_D70s_0_22139.JPG,22139
Nikon,D70s,0,24,1,Home VI,Ski lodge,Nikon_D70s_0_22141.JPG,22141
Nikon,D70s,1,1,1,Ostra-Allee ,Zwinger crown gate,Nikon_D70s_1_22750.JPG,22750
Nikon,D70s,1,1,1,Ostra-Allee ,Zwinger crown gate,Nikon_D70s_1_22752.JPG,22752
Nikon,D70s,1,1,1,Ostra-Allee ,Zwinger crown gate,Nikon_D70s_1_22754.JPG,22754
Nikon,D70s,1,2,1,Zwinger courtyard,Zwinger view to Nymphenbad,Nikon_D70s_1_22756.JPG,22756
Nikon,D70s,1,2,1,Zwinger courtyard,Zwinger view to Nymphenbad,Nikon_D70s_1_22758.JPG,22758
Nikon,D70s,1,2,1,Zwinger courtyard,Zwinger view to Nymphenbad,Nikon_D70s_1_22760.JPG,22760
Nikon,D70s,1,2,2,Zwinger courtyard,Zwinger Glockenspiel,Nikon_D70s_1_22762.JPG,22762
Nikon,D70s,1,2,2,Zwinger courtyard,Zwinger Glockenspiel,Nikon_D70s_1_22764.JPG,22764
Nikon,D70s,1,2,2,Zwinger courtyard,Zwinger Glockenspiel,Nikon_D70s_1_22766.JPG,22766
Nikon,D70s,1,3,1,Home I,Plant and sylvester,Nikon_D70s_1_22768.JPG,22768
Nikon,D70s,1,3,1,Home I,Plant and sylvester,Nikon_D70s_1_22770.JPG,22770
Nikon,D70s,1,3,1,Home I,Plant and sylvester,Nikon_D70s_1_22772.JPG,22772
Nikon,D70s,1,3,2,Home I,Christmastree,Nikon_D70s_1_22774.JPG,22774
Nikon,D70s,1,3,2,Home I,Christmastree,Nikon_D70s_1_22776.JPG,22776
Nikon,D70s,1,3,2,Home I,Christmastree,Nikon_D70s_1_22778.JPG,22778
Nikon,D70s,1,3,2,Home I,Christmastree,Nikon_D70s_1_22780.JPG,22780
Nikon,D70s,1,3,2,Home I,Christmastree,Nikon_D70s_1_22782.JPG,22782
Nikon,D70s,1,3,2,Home I,Christmastree,Nikon_D70s_1_22784.JPG,22784
Nikon,D70s,1,3,2,Home I,Christmastree,Nikon_D70s_1_22786.JPG,22786
Nikon,D70s,1,3,1,Home I,Plant and sylvester,Nikon_D70s_1_22788.JPG,22788
Nikon,D70s,1,3,1,Home I,Plant and sylvester,Nikon_D70s_1_22790.JPG,22790
Nikon,D70s,1,3,1,Home I,Plant and sylvester,Nikon_D70s_1_22792.JPG,22792
Nikon,D70s,1,4,1,Theaterplatz,Katholische Hofkirche,Nikon_D70s_1_22794.JPG,22794
Nikon,D70s,1,4,1,Theaterplatz,Katholische Hofkirche,Nikon_D70s_1_22796.JPG,22796
Nikon,D70s,1,4,1,Theaterplatz,Katholische Hofkirche,Nikon_D70s_1_22798.JPG,22798
Nikon,D70s,1,4,2,Theaterplatz,Semper Oper,Nikon_D70s_1_22800.JPG,22800
Nikon,D70s,1,4,2,Theaterplatz,Semper Oper,Nikon_D70s_1_22802.JPG,22802
Nikon,D70s,1,4,2,Theaterplatz,Semper Oper,Nikon_D70s_1_22804.JPG,22804
Nikon,D70s,1,5,2,Skulpturensammlung,Skulpturensammlung II,Nikon_D70s_1_22806.JPG,22806
Nikon,D70s,1,5,2,Skulpturensammlung,Skulpturensammlung II,Nikon_D70s_1_22808.JPG,22808
Nikon,D70s,1,5,2,Skulpturensammlung,Skulpturensammlung II,Nikon_D70s_1_22810.JPG,22810
Nikon,D70s,1,5,1,Skulpturensammlung,Skulpturensammlung I,Nikon_D70s_1_22812.JPG,22812
Nikon,D70s,1,5,1,Skulpturensammlung,Skulpturensammlung I,Nikon_D70s_1_22814.JPG,22814
Nikon,D70s,1,5,1,Skulpturensammlung,Skulpturensammlung I,Nikon_D70s_1_22816.JPG,22816
Nikon,D70s,1,6,1,Koenigsufer,Bruehlsche Terrasse I,Nikon_D70s_1_22818.JPG,22818
Nikon,D70s,1,6,1,Koenigsufer,Bruehlsche Terrasse I,Nikon_D70s_1_22820.JPG,22820
Nikon,D70s,1,6,1,Koenigsufer,Bruehlsche Terrasse I,Nikon_D70s_1_22822.JPG,22822
Nikon,D70s,1,6,1,Koenigsufer,Bruehlsche Terrasse I,Nikon_D70s_1_22824.JPG,22824
Nikon,D70s,1,6,2,Koenigsufer,Bruehlsche Terrasse II,Nikon_D70s_1_22826.JPG,22826
Nikon,D70s,1,6,2,Koenigsufer,Bruehlsche Terrasse II,Nikon_D70s_1_22828.JPG,22828
Nikon,D70s,1,6,2,Koenigsufer,Bruehlsche Terrasse II,Nikon_D70s_1_22830.JPG,22830
Nikon,D70s,1,7,1,Orangerie Pillnitz,Palm trees I,Nikon_D70s_1_22832.JPG,22832
Nikon,D70s,1,7,1,Orangerie Pillnitz,Palm trees I,Nikon_D70s_1_22834.JPG,22834
Nikon,D70s,1,7,1,Orangerie Pillnitz,Palm trees I,Nikon_D70s_1_22836.JPG,22836
Nikon,D70s,1,7,1,Orangerie Pillnitz,Palm trees I,Nikon_D70s_1_22838.JPG,22838
Nikon,D70s,1,7,1,Orangerie Pillnitz,Palm trees I,Nikon_D70s_1_22840.JPG,22840
Nikon,D70s,1,7,2,Orangerie Pillnitz,Palm trees II,Nikon_D70s_1_22842.JPG,22842
Nikon,D70s,1,7,2,Orangerie Pillnitz,Palm trees II,Nikon_D70s_1_22844.JPG,22844
Nikon,D70s,1,7,2,Orangerie Pillnitz,Palm trees II,Nikon_D70s_1_22846.JPG,22846
Nikon,D70s,1,8,2,Neumarkt,Frauenkirche,Nikon_D70s_1_22848.JPG,22848
Nikon,D70s,1,8,2,Neumarkt,Frauenkirche,Nikon_D70s_1_22850.JPG,22850
Nikon,D70s,1,8,2,Neumarkt,Frauenkirche,Nikon_D70s_1_22852.JPG,22852
Nikon,D70s,1,8,1,Neumarkt,"Johaneum, transportation museum",Nikon_D70s_1_22854.JPG,22854
Nikon,D70s,1,8,1,Neumarkt,"Johaneum, transportation museum",Nikon_D70s_1_22856.JPG,22856
Nikon,D70s,1,8,1,Neumarkt,"Johaneum, transportation museum",Nikon_D70s_1_22858.JPG,22858
Nikon,D70s,1,9,1,Passageway Skulpturensammlung,Passageway view I,Nikon_D70s_1_22860.JPG,22860
Nikon,D70s,1,9,1,Passageway Skulpturensammlung,Passageway view I,Nikon_D70s_1_22862.JPG,22862
Nikon,D70s,1,9,1,Passageway Skulpturensammlung,Passageway view I,Nikon_D70s_1_22864.JPG,22864
Nikon,D70s,1,9,1,Passageway Skulpturensammlung,Passageway view I,Nikon_D70s_1_22866.JPG,22866
Nikon,D70s,1,9,1,Passageway Skulpturensammlung,Passageway view I,Nikon_D70s_1_22868.JPG,22868
Nikon,D70s,1,9,1,Passageway Skulpturensammlung,Passageway view I,Nikon_D70s_1_22870.JPG,22870
Nikon,D70s,1,9,2,Passageway Skulpturensammlung,Passageway view II,Nikon_D70s_1_22872.JPG,22872
Nikon,D70s,1,9,2,Passageway Skulpturensammlung,Passageway view II,Nikon_D70s_1_22874.JPG,22874
Nikon,D70s,1,9,2,Passageway Skulpturensammlung,Passageway view II,Nikon_D70s_1_22876.JPG,22876
Nikon,D70s,1,9,2,Passageway Skulpturensammlung,Passageway view II,Nikon_D70s_1_22878.JPG,22878
Nikon,D70s,1,10,2,Georgentor,Hausmannsturm,Nikon_D70s_1_22890.JPG,22890
Nikon,D70s,1,10,2,Georgentor,Hausmannsturm,Nikon_D70s_1_22892.JPG,22892
Nikon,D70s,1,10,2,Georgentor,Hausmannsturm,Nikon_D70s_1_22894.JPG,22894
Nikon,D70s,1,10,1,Georgentor,Staendehaus und Frauenkirche,Nikon_D70s_1_22896.JPG,22896
Nikon,D70s,1,10,1,Georgentor,Staendehaus und Frauenkirche,Nikon_D70s_1_22898.JPG,22898
Nikon,D70s,1,10,1,Georgentor,Staendehaus und Frauenkirche,Nikon_D70s_1_22900.JPG,22900
Nikon,D70s,1,10,1,Georgentor,Staendehaus und Frauenkirche,Nikon_D70s_1_22902.JPG,22902
Nikon,D70s,1,11,1,George-Baehr-Strasse,Schuhmannbau,Nikon_D70s_1_22904.JPG,22904
Nikon,D70s,1,11,1,George-Baehr-Strasse,Schuhmannbau,Nikon_D70s_1_22906.JPG,22906
Nikon,D70s,1,11,1,George-Baehr-Strasse,Schuhmannbau,Nikon_D70s_1_22908.JPG,22908
Nikon,D70s,1,11,2,George-Baehr-Strasse,Observatory Technische Universitaet Dresden,Nikon_D70s_1_22910.JPG,22910
Nikon,D70s,1,11,2,George-Baehr-Strasse,Observatory Technische Universitaet Dresden,Nikon_D70s_1_22912.JPG,22912
Nikon,D70s,1,11,2,George-Baehr-Strasse,Observatory Technische Universitaet Dresden,Nikon_D70s_1_22914.JPG,22914
Nikon,D70s,1,12,1,Home II,Candle arch from the Erzgebirge,Nikon_D70s_1_22916.JPG,22916
Nikon,D70s,1,12,1,Home II,Candle arch from the Erzgebirge,Nikon_D70s_1_22918.JPG,22918
Nikon,D70s,1,12,1,Home II,Candle arch from the Erzgebirge,Nikon_D70s_1_22920.JPG,22920
Nikon,D70s,1,12,2,Home II,Computerfreak with his C64 and a plant,Nikon_D70s_1_22922.JPG,22922
Nikon,D70s,1,12,2,Home II,Computerfreak with his C64 and a plant,Nikon_D70s_1_22924.JPG,22924
Nikon,D70s,1,12,2,Home II,Computerfreak with his C64 and a plant,Nikon_D70s_1_22926.JPG,22926
Nikon,D70s,1,13,1,My office,Desk with digital cameras,Nikon_D70s_1_22928.JPG,22928
Nikon,D70s,1,13,1,My office,Desk with digital cameras,Nikon_D70s_1_22930.JPG,22930
Nikon,D70s,1,13,1,My office,Desk with digital cameras,Nikon_D70s_1_22932.JPG,22932
Nikon,D70s,1,13,1,My office,Desk with digital cameras,Nikon_D70s_1_22934.JPG,22934
Nikon,D70s,1,13,2,My office,A corridor of the institute,Nikon_D70s_1_22936.JPG,22936
Nikon,D70s,1,13,2,My office,A corridor of the institute,Nikon_D70s_1_22938.JPG,22938
Nikon,D70s,1,13,2,My office,A corridor of the institute,Nikon_D70s_1_22940.JPG,22940
Nikon,D70s,1,14,1,"Entrance hall, Faculty of Computer Science",Stairs,Nikon_D70s_1_22942.JPG,22942
Nikon,D70s,1,14,1,"Entrance hall, Faculty of Computer Science",Stairs,Nikon_D70s_1_22944.JPG,22944
Nikon,D70s,1,14,1,"Entrance hall, Faculty of Computer Science",Stairs,Nikon_D70s_1_22946.JPG,22946
Nikon,D70s,1,14,2,"Entrance hall, Faculty of Computer Science",Bubbles,Nikon_D70s_1_22948.JPG,22948
Nikon,D70s,1,14,2,"Entrance hall, Faculty of Computer Science",Bubbles,Nikon_D70s_1_22950.JPG,22950
Nikon,D70s,1,14,2,"Entrance hall, Faculty of Computer Science",Bubbles,Nikon_D70s_1_22952.JPG,22952
Nikon,D70s,1,14,2,"Entrance hall, Faculty of Computer Science",Bubbles,Nikon_D70s_1_22954.JPG,22954
Nikon,D70s,1,15,2,Ockerwitzer Weg,Winter landscape,Nikon_D70s_1_22956.JPG,22956
Nikon,D70s,1,15,2,Ockerwitzer Weg,Winter landscape,Nikon_D70s_1_22958.JPG,22958
Nikon,D70s,1,15,2,Ockerwitzer Weg,Winter landscape,Nikon_D70s_1_22960.JPG,22960
Nikon,D70s,1,15,2,Ockerwitzer Weg,Winter landscape,Nikon_D70s_1_22962.JPG,22962
Nikon,D70s,1,15,2,Ockerwitzer Weg,Winter landscape,Nikon_D70s_1_22964.JPG,22964
Nikon,D70s,1,15,2,Ockerwitzer Weg,Winter landscape,Nikon_D70s_1_22966.JPG,22966
Nikon,D70s,1,15,2,Ockerwitzer Weg,Winter landscape,Nikon_D70s_1_22968.JPG,22968
Nikon,D70s,1,15,1,Ockerwitzer Weg,Schoner Muehle,Nikon_D70s_1_22970.JPG,22970
Nikon,D70s,1,15,1,Ockerwitzer Weg,Schoner Muehle,Nikon_D70s_1_22972.JPG,22972
Nikon,D70s,1,15,1,Ockerwitzer Weg,Schoner Muehle,Nikon_D70s_1_22974.JPG,22974
Nikon,D70s,1,16,1,Oberwartha,Reservoir Oberwartha,Nikon_D70s_1_22976.JPG,22976
Nikon,D70s,1,16,1,Oberwartha,Reservoir Oberwartha,Nikon_D70s_1_22978.JPG,22978
Nikon,D70s,1,16,1,Oberwartha,Reservoir Oberwartha,Nikon_D70s_1_22980.JPG,22980
Nikon,D70s,1,16,2,Oberwartha,Winter landscape II,Nikon_D70s_1_22982.JPG,22982
Nikon,D70s,1,16,2,Oberwartha,Winter landscape II,Nikon_D70s_1_22984.JPG,22984
Nikon,D70s,1,16,2,Oberwartha,Winter landscape II,Nikon_D70s_1_22986.JPG,22986
Nikon,D70s,1,17,2,Pesterwitz,Church of Pesterwitz,Nikon_D70s_1_22988.JPG,22988
Nikon,D70s,1,17,2,Pesterwitz,Church of Pesterwitz,Nikon_D70s_1_22990.JPG,22990
Nikon,D70s,1,17,2,Pesterwitz,Church of Pesterwitz,Nikon_D70s_1_22992.JPG,22992
Nikon,D70s,1,17,1,Pesterwitz,Half-timbered house I,Nikon_D70s_1_22994.JPG,22994
Nikon,D70s,1,17,1,Pesterwitz,Half-timbered house I,Nikon_D70s_1_22996.JPG,22996
Nikon,D70s,1,17,1,Pesterwitz,Half-timbered house I,Nikon_D70s_1_22998.JPG,22998
Nikon,D70s,1,17,1,Pesterwitz,Half-timbered house I,Nikon_D70s_1_23000.JPG,23000
Nikon,D70s,1,18,1,Home III,Trees in a garden I,Nikon_D70s_1_23002.JPG,23002
Nikon,D70s,1,18,1,Home III,Trees in a garden I,Nikon_D70s_1_23004.JPG,23004
Nikon,D70s,1,18,1,Home III,Trees in a garden I,Nikon_D70s_1_23006.JPG,23006
Nikon,D70s,1,18,1,Home III,Trees in a garden I,Nikon_D70s_1_23008.JPG,23008
Nikon,D70s,1,18,2,Home III,Trees in a garden II,Nikon_D70s_1_23010.JPG,23010
Nikon,D70s,1,18,2,Home III,Trees in a garden II,Nikon_D70s_1_23012.JPG,23012
Nikon,D70s,1,18,2,Home III,Trees in a garden II,Nikon_D70s_1_23014.JPG,23014
Nikon,D70s,1,19,2,Home IV,Living-room with an aquarium,Nikon_D70s_1_23016.JPG,23016
Nikon,D70s,1,19,2,Home IV,Living-room with an aquarium,Nikon_D70s_1_23018.JPG,23018
Nikon,D70s,1,19,2,Home IV,Living-room with an aquarium,Nikon_D70s_1_23020.JPG,23020
Nikon,D70s,1,19,2,Home IV,Living-room with an aquarium,Nikon_D70s_1_23022.JPG,23022
Nikon,D70s,1,19,2,Home IV,Living-room with an aquarium,Nikon_D70s_1_23024.JPG,23024
Nikon,D70s,1,19,2,Home IV,Living-room with an aquarium,Nikon_D70s_1_23026.JPG,23026
Nikon,D70s,1,19,1,Home IV,Orchids on a box,Nikon_D70s_1_23028.JPG,23028
Nikon,D70s,1,19,1,Home IV,Orchids on a box,Nikon_D70s_1_23030.JPG,23030
Nikon,D70s,1,19,1,Home IV,Orchids on a box,Nikon_D70s_1_23032.JPG,23032
Nikon,D70s,1,19,1,Home IV,Orchids on a box,Nikon_D70s_1_23034.JPG,23034
Nikon,D70s,1,19,1,Home IV,Orchids on a box,Nikon_D70s_1_23036.JPG,23036
Nikon,D70s,1,19,1,Home IV,Orchids on a box,Nikon_D70s_1_23038.JPG,23038
Nikon,D70s,1,20,2,Bienertpark,Lookout tower,Nikon_D70s_1_23040.JPG,23040
Nikon,D70s,1,20,2,Bienertpark,Lookout tower,Nikon_D70s_1_23042.JPG,23042
Nikon,D70s,1,20,2,Bienertpark,Lookout tower,Nikon_D70s_1_23044.JPG,23044
Nikon,D70s,1,20,1,Bienertpark,Koenigsmuehle and valley of the river Weisseritz,Nikon_D70s_1_23046.JPG,23046
Nikon,D70s,1,20,1,Bienertpark,Koenigsmuehle and valley of the river Weisseritz,Nikon_D70s_1_23048.JPG,23048
Nikon,D70s,1,20,1,Bienertpark,Koenigsmuehle and valley of the river Weisseritz,Nikon_D70s_1_23050.JPG,23050
Nikon,D70s,1,20,1,Bienertpark,Koenigsmuehle and valley of the river Weisseritz,Nikon_D70s_1_23052.JPG,23052
Nikon,D70s,1,20,1,Bienertpark,Koenigsmuehle and valley of the river Weisseritz,Nikon_D70s_1_23054.JPG,23054
Nikon,D70s,1,20,1,Bienertpark,Koenigsmuehle and valley of the river Weisseritz,Nikon_D70s_1_23056.JPG,23056
Nikon,D70s,1,20,1,Bienertpark,Koenigsmuehle and valley of the river Weisseritz,Nikon_D70s_1_23058.JPG,23058
Nikon,D70s,1,20,1,Bienertpark,Koenigsmuehle and valley of the river Weisseritz,Nikon_D70s_1_23060.JPG,23060
Nikon,D70s,1,21,2,Weizenmuehle,Begerburg,Nikon_D70s_1_23062.JPG,23062
Nikon,D70s,1,21,2,Weizenmuehle,Begerburg,Nikon_D70s_1_23064.JPG,23064
Nikon,D70s,1,21,2,Weizenmuehle,Begerburg,Nikon_D70s_1_23066.JPG,23066
Nikon,D70s,1,21,2,Weizenmuehle,Begerburg,Nikon_D70s_1_23068.JPG,23068
Nikon,D70s,1,21,1,Weizenmuehle,River Weisseritz,Nikon_D70s_1_23072.JPG,23072
Nikon,D70s,1,21,1,Weizenmuehle,River Weisseritz,Nikon_D70s_1_23074.JPG,23074
Nikon,D70s,1,21,1,Weizenmuehle,River Weisseritz,Nikon_D70s_1_23076.JPG,23076
Nikon,D70s,1,21,1,Weizenmuehle,River Weisseritz,Nikon_D70s_1_23078.JPG,23078
Nikon,D70s,1,22,1,Altcoschuetz,Half-timbered house II,Nikon_D70s_1_23080.JPG,23080
Nikon,D70s,1,22,1,Altcoschuetz,Half-timbered house II,Nikon_D70s_1_23082.JPG,23082
Nikon,D70s,1,22,1,Altcoschuetz,Half-timbered house II,Nikon_D70s_1_23084.JPG,23084
Nikon,D70s,1,22,2,Altcoschuetz,Willow tree,Nikon_D70s_1_23086.JPG,23086
Nikon,D70s,1,22,2,Altcoschuetz,Willow tree,Nikon_D70s_1_23088.JPG,23088
Nikon,D70s,1,22,2,Altcoschuetz,Willow tree,Nikon_D70s_1_23090.JPG,23090
Nikon,D70s,1,23,2,Home V,View over Dresden,Nikon_D70s_1_23092.JPG,23092
Nikon,D70s,1,23,2,Home V,View over Dresden,Nikon_D70s_1_23094.JPG,23094
Nikon,D70s,1,23,2,Home V,View over Dresden,Nikon_D70s_1_23096.JPG,23096
Nikon,D70s,1,23,2,Home V,View over Dresden,Nikon_D70s_1_23098.JPG,23098
Nikon,D70s,1,23,1,Home V,Wall unit,Nikon_D70s_1_23100.JPG,23100
Nikon,D70s,1,23,1,Home V,Wall unit,Nikon_D70s_1_23102.JPG,23102
Nikon,D70s,1,23,1,Home V,Wall unit,Nikon_D70s_1_23104.JPG,23104
Nikon,D70s,1,24,1,Home VI,Ski lodge,Nikon_D70s_1_23106.JPG,23106
Nikon,D70s,1,24,1,Home VI,Ski lodge,Nikon_D70s_1_23108.JPG,23108
Nikon,D70s,1,24,1,Home VI,Ski lodge,Nikon_D70s_1_23110.JPG,23110
Nikon,D70s,1,24,1,Home VI,Ski lodge,Nikon_D70s_1_23112.JPG,23112
Nikon,D70s,1,24,1,Home VI,Ski lodge,Nikon_D70s_1_23114.JPG,23114
Nikon,D70s,1,24,1,Home VI,Ski lodge,Nikon_D70s_1_23116.JPG,23116
Nikon,D70s,1,24,1,Home VI,Ski lodge,Nikon_D70s_1_23118.JPG,23118
Nikon,D70s,1,24,1,Home VI,Ski lodge,Nikon_D70s_1_23120.JPG,23120
Nikon,D70s,1,24,1,Home VI,Ski lodge,Nikon_D70s_1_23122.JPG,23122
Nikon,D70s,1,24,1,Home VI,Ski lodge,Nikon_D70s_1_23124.JPG,23124
Nikon,D70s,1,24,1,Home VI,Ski lodge,Nikon_D70s_1_23126.JPG,23126
Nikon,D70s,1,24,2,Home VI,Self-illuminating globe,Nikon_D70s_1_23128.JPG,23128
Nikon,D70s,1,24,2,Home VI,Self-illuminating globe,Nikon_D70s_1_23130.JPG,23130
Nikon,D70s,1,24,2,Home VI,Self-illuminating globe,Nikon_D70s_1_23132.JPG,23132
Nikon,D70s,1,24,2,Home VI,Self-illuminating globe,Nikon_D70s_1_23134.JPG,23134
Nikon,D70s,1,24,2,Home VI,Self-illuminating globe,Nikon_D70s_1_23136.JPG,23136
Nikon,D70s,1,24,2,Home VI,Self-illuminating globe,Nikon_D70s_1_23138.JPG,23138
Olympus,mju-1050SW,0,1,1,Ostra-Allee ,Zwinger crown gate,Olympus_mju-1050SW_0_23679.JPG,23679
Olympus,mju-1050SW,0,1,1,Ostra-Allee ,Zwinger crown gate,Olympus_mju-1050SW_0_23680.JPG,23680
Olympus,mju-1050SW,0,1,1,Ostra-Allee ,Zwinger crown gate,Olympus_mju-1050SW_0_23681.JPG,23681
Olympus,mju-1050SW,0,2,2,Zwinger courtyard,Zwinger Glockenspiel,Olympus_mju-1050SW_0_23682.JPG,23682
Olympus,mju-1050SW,0,2,2,Zwinger courtyard,Zwinger Glockenspiel,Olympus_mju-1050SW_0_23683.JPG,23683
Olympus,mju-1050SW,0,2,2,Zwinger courtyard,Zwinger Glockenspiel,Olympus_mju-1050SW_0_23684.JPG,23684
Olympus,mju-1050SW,0,2,1,Zwinger courtyard,Zwinger view to Nymphenbad,Olympus_mju-1050SW_0_23685.JPG,23685
Olympus,mju-1050SW,0,2,1,Zwinger courtyard,Zwinger view to Nymphenbad,Olympus_mju-1050SW_0_23686.JPG,23686
Olympus,mju-1050SW,0,2,1,Zwinger courtyard,Zwinger view to Nymphenbad,Olympus_mju-1050SW_0_23687.JPG,23687
Olympus,mju-1050SW,0,3,2,Home I,Christmastree,Olympus_mju-1050SW_0_23688.JPG,23688
Olympus,mju-1050SW,0,3,2,Home I,Christmastree,Olympus_mju-1050SW_0_23689.JPG,23689
Olympus,mju-1050SW,0,3,2,Home I,Christmastree,Olympus_mju-1050SW_0_23690.JPG,23690
Olympus,mju-1050SW,0,3,2,Home I,Christmastree,Olympus_mju-1050SW_0_23691.JPG,23691
Olympus,mju-1050SW,0,3,2,Home I,Christmastree,Olympus_mju-1050SW_0_23692.JPG,23692
Olympus,mju-1050SW,0,3,2,Home I,Christmastree,Olympus_mju-1050SW_0_23693.JPG,23693
Olympus,mju-1050SW,0,3,1,Home I,Plant and sylvester,Olympus_mju-1050SW_0_23694.JPG,23694
Olympus,mju-1050SW,0,3,1,Home I,Plant and sylvester,Olympus_mju-1050SW_0_23695.JPG,23695
Olympus,mju-1050SW,0,3,1,Home I,Plant and sylvester,Olympus_mju-1050SW_0_23696.JPG,23696
Olympus,mju-1050SW,0,3,1,Home I,Plant and sylvester,Olympus_mju-1050SW_0_23697.JPG,23697
Olympus,mju-1050SW,0,3,1,Home I,Plant and sylvester,Olympus_mju-1050SW_0_23698.JPG,23698
Olympus,mju-1050SW,0,3,1,Home I,Plant and sylvester,Olympus_mju-1050SW_0_23699.JPG,23699
Olympus,mju-1050SW,0,4,2,Theaterplatz,Semper Oper,Olympus_mju-1050SW_0_23700.JPG,23700
Olympus,mju-1050SW,0,4,2,Theaterplatz,Semper Oper,Olympus_mju-1050SW_0_23701.JPG,23701
Olympus,mju-1050SW,0,4,2,Theaterplatz,Semper Oper,Olympus_mju-1050SW_0_23702.JPG,23702
Olympus,mju-1050SW,0,4,1,Theaterplatz,Katholische Hofkirche,Olympus_mju-1050SW_0_23703.JPG,23703
Olympus,mju-1050SW,0,4,1,Theaterplatz,Katholische Hofkirche,Olympus_mju-1050SW_0_23704.JPG,23704
Olympus,mju-1050SW,0,4,1,Theaterplatz,Katholische Hofkirche,Olympus_mju-1050SW_0_23705.JPG,23705
Olympus,mju-1050SW,0,5,2,Skulpturensammlung,Skulpturensammlung II,Olympus_mju-1050SW_0_23706.JPG,23706
Olympus,mju-1050SW,0,5,2,Skulpturensammlung,Skulpturensammlung II,Olympus_mju-1050SW_0_23707.JPG,23707
Olympus,mju-1050SW,0,5,2,Skulpturensammlung,Skulpturensammlung II,Olympus_mju-1050SW_0_23708.JPG,23708
Olympus,mju-1050SW,0,5,2,Skulpturensammlung,Skulpturensammlung II,Olympus_mju-1050SW_0_23709.JPG,23709
Olympus,mju-1050SW,0,5,1,Skulpturensammlung,Skulpturensammlung I,Olympus_mju-1050SW_0_23710.JPG,23710
Olympus,mju-1050SW,0,5,1,Skulpturensammlung,Skulpturensammlung I,Olympus_mju-1050SW_0_23711.JPG,23711
Olympus,mju-1050SW,0,5,1,Skulpturensammlung,Skulpturensammlung I,Olympus_mju-1050SW_0_23712.JPG,23712
Olympus,mju-1050SW,0,5,1,Skulpturensammlung,Skulpturensammlung I,Olympus_mju-1050SW_0_23713.JPG,23713
Olympus,mju-1050SW,0,6,1,Koenigsufer,Bruehlsche Terrasse I,Olympus_mju-1050SW_0_23714.JPG,23714
Olympus,mju-1050SW,0,6,1,Koenigsufer,Bruehlsche Terrasse I,Olympus_mju-1050SW_0_23715.JPG,23715
Olympus,mju-1050SW,0,6,1,Koenigsufer,Bruehlsche Terrasse I,Olympus_mju-1050SW_0_23716.JPG,23716
Olympus,mju-1050SW,0,6,1,Koenigsufer,Bruehlsche Terrasse I,Olympus_mju-1050SW_0_23717.JPG,23717
Olympus,mju-1050SW,0,6,1,Koenigsufer,Bruehlsche Terrasse I,Olympus_mju-1050SW_0_23718.JPG,23718
Olympus,mju-1050SW,0,6,1,Koenigsufer,Bruehlsche Terrasse I,Olympus_mju-1050SW_0_23719.JPG,23719
